공장명(국가),차종,거래 구분,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12,2025-01,2025-02
인도네시아,Santa Fe (MX5id),내수,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,3.0,73.0,27.0
인도네시아,Santa Fe HEV (MX5id),내수,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,115.0,171.0,121.0,298.0
인도네시아,Creta (SU2id),내수,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1510.0,2438.0,2810.0,1093.0,957.0,1419.0,912.0,1701.0,1457.0,1587.0,884.0,1105.0,610.0,680.0,1052.0,429.0,999.0,559.0,262.0,212.0,72.0,493.0,630.0,447.0,1013.0,877.0,584.0,220.0,193.0,429.0,346.0,449.0,393.0,323.0,108.0,1066.0,634.0,491.0
인도네시아,Stargazer (KS),수출,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1802.0,1500.0,1100.0,600.0,0.0,115.0,541.0,455.0,540.0,1054.0,619.0,654.0,1214.0,1119.0,1141.0,924.0,492.0,1318.0,1688.0,1363.0,1986.0,1529.0,2285.0,2230.0,2065.0,1151.0,1012.0,654.0,525.0,278.0
인도네시아,Kona EV (SX2id EV),수출,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
인도네시아,Creta (SU2id),수출,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,853.0,1946.0,2611.0,3099.0,4043.0,5162.0,5413.0,4854.0,3415.0,2864.0,3179.0,4084.0,3502.0,3079.0,2623.0,4045.0,4888.0,4569.0,4750.0,3530.0,2733.0,4851.0,3408.0,3012.0,3147.0,4183.0,2232.0,3459.0,4399.0,4076.0,4458.0,5205.0,2989.0,3328.0,4181.0,2423.0,4032.0
브라질 (피라시카바),HB(BR2),내수,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5323.0,8194.0,11293.0,12423.0,6406.0,11213.0,6822.0,2832.0,3199.0,6907.0,9329.0,11760.0,10982.0,12493.0,11626.0,11773.0,7288.0,10049.0,9738.0,9450.0,10178.0,10865.0,6259.0,7645.0,9319.0,7552.0,10118.0,11141.0,8263.0,8269.0,11663.0,8515.0,8827.0,8792.0,11310.0,13098.0,10567.0,11953.0,10566.0,9127.0,4221.0,6910.0,10531.0,6754.0,4688.0,13613.0,12304.0,12993.0,13221.0,11993.0,11655.0,11547.0,5752.0,6756.0,10697.0,10386.0,10483.0,11871.0,10270.0,11975.0,12370.0,15261.0,14248.0,9420.0,0.0,0.0
브라질 (피라시카바),Creta,내수,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3663.0,3093.0,3515.0,3500.0,3863.0,2963.0,4118.0,3768.0,3981.0,4265.0,4238.0,3867.0,2866.0,3006.0,3497.0,3885.0,3892.0,3810.0,5050.0,5044.0,4895.0,5138.0,4483.0,4364.0,3260.0,3183.0,4382.0,4216.0,4648.0,5369.0,6817.0,6906.0,4028.0,3685.0,5196.0,5768.0,2777.0,4818.0,2752.0,849.0,1609.0,2944.0,3232.0,4826.0,5399.0,4583.0,5938.0,5954.0,3429.0,6216.0,5915.0,5834.0,7099.0,6027.0,4547.0,3347.0,2001.0,3518.0,2645.0,1464.0,172.0,1501.0,10.0,2118.0,2650.0,2842.0,1198.0,1122.0,802.0,593.0,1596.0,1799.0,1019.0,973.0,1387.0,904.0,246.0,493.0,1042.0,999.0,894.0,430.0,3124.0,1104.0,534.0,877.0,362.0,1005.0,890.0,1341.0,1343.0,1192.0,568.0,341.0,13.0,16.0,0.0,0.0
브라질 (피라시카바),Creta (SU2b),내수,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4060.0,2323.0,2943.0,4020.0,4149.0,4024.0,2937.0,3545.0,3778.0,3032.0,5020.0,5160.0,4342.0,4451.0,4575.0,4584.0,3886.0,3634.0,4174.0,3692.0,4371.0,3397.0,4962.0,4876.0,3828.0,5451.0,4417.0,5663.0,4139.0,3261.0,4320.0,4472.0,4485.0,5490.0,5374.0,5840.0,3880.0,7068.0,7165.0,6859.0,0.0,0.0
브라질 (피라시카바),HB(BR2),수출,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,278.0,190.0,200.0,150.0,0.0,0.0,0.0,535.0,100.0,411.0,388.0,682.0,460.0,856.0,928.0,768.0,700.0,917.0,642.0,592.0,915.0,530.0,803.0,831.0,1609.0,1160.0,1598.0,920.0,1888.0,1094.0,881.0,1124.0,934.0,220.0,1774.0,3262.0,190.0,1702.0,1073.0,2806.0,2145.0,837.0,1748.0,1984.0,1222.0,1471.0,839.0,1661.0,992.0,310.0,1069.0,862.0,930.0,760.0,1300.0,721.0,1197.0,716.0,1031.0,1370.0,996.0,0.0,0.0
