계정항목,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12,2025-01,2025-02
경제심리지수(원계열),93.9,92.8,94.4,97.1,95.4,95.1,96.2,98.1,98.1,96.6,96.3,94.1,96.4,98.2,100.7,100.3,101.3,100.7,99.9,101.1,99.7,102.8,102.8,102.7,100.1,101.6,98.4,100.5,102.5,100.5,96.2,97.3,99.8,95.5,94.4,95.0,92.2,97.7,96.8,98.1,94.5,95.1,92.3,91.5,94.5,93.4,94.8,95.3,98.0,90.0,68.6,61.3,63.5,68.2,76.8,83.1,77.4,88.8,91.9,85.7,92.9,96.8,101.7,106.0,105.9,110.1,104.6,105.8,105.3,106.6,107.4,105.3,106.4,106.7,104.3,106.6,107.6,103.4,98.5,99.9,98.6,95.7,91.9,92.1,90.7,91.8,91.9,94.5,94.9,96.4,94.8,94.7,93.4,92.4,91.8,91.7,91.8,93.7,92.5,94.8,94.1,95.0,96.3,94.5,94.0,92.8,93.0,83.3,86.7,90.2
경제심리지수(순환변동치),94.9,94.6,94.5,94.7,95.0,95.5,96.0,96.5,96.9,97.1,97.3,97.5,97.8,98.2,98.7,99.2,99.7,100.3,100.8,101.3,101.6,101.8,101.9,101.7,101.3,100.8,100.2,99.7,99.2,98.8,98.3,97.8,97.4,96.9,96.5,96.1,95.8,95.6,95.4,95.3,95.2,95.0,94.8,94.5,94.0,93.0,91.4,88.9,85.7,81.8,78.0,75.1,73.7,73.9,75.5,77.9,80.9,84.2,87.6,90.8,94.0,96.9,99.6,101.9,103.8,105.2,106.3,107.0,107.4,107.6,107.7,107.4,106.9,106.2,105.3,104.3,103.2,101.8,100.4,99.0,97.7,96.3,95.1,94.2,93.4,93.0,92.8,92.8,93.0,93.2,93.4,93.5,93.5,93.5,93.5,93.4,93.4,93.4,93.4,93.5,93.6,93.6,93.6,93.4,92.9,92.2,91.3,90.2,89.2,88.3
